LON,LAT,EDO,CLAVE,ESTACION,nov-19
-109.698056,26.774722,SON,JULIANTABAMPO,"Juliantabampo, Son. REMAS*",50.6
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",30.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",37.0
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",64.1
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",34.0
-111.653611,28.694722,SON,KINO,"Kino, Son. REMAS*",104.5
-110.143889,29.673889,SON,LACAPILLA,"La Capilla Cesave, Son. INIFAP*",194.9
-110.716111,30.336667,SON,LADRILLERA,"La Ladrillera, Son. REMAS*",119.0
-109.685,26.836111,SON,LASPIOCHAS,"Las Piochas Cesave, Son. INIFAP*",25.7
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",162.8
-112.784444,30.834722,SON,LOLEYTA,"Loleyta, Son. REMAS*",34.4
-111.405,30.607222,SON,LOMA,"La Loma, Son. REMAS*",78.6
-109.985833,29.116944,SON,MATAPE,"M·tape, Son. REMAS*",177.8
-110.176944,28.935,SON,MAZATAN,"Mazat·n, Son. REMAS*",89.7
-110.137778,29.003611,SON,MZTSO,"Mazat·n, Son.",159.0
-109.684444,26.835833,SON,NAVOBAXIA,"Navobaxia, Son. REMAS*",42.7
-109.6875,30.374444,SON,NCZSO,"Nacozari, Son.",272.1
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",90.0
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",101.0
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",45.3
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",110.3
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",192.9
-110.656944,28.302222,SON,ORTIZ,"OrtÌz, Son. REMAS*",57.2
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",127.2
-111.322222,28.678889,SON,PEANA,"PeaÒa, Son. REMAS*",137.1
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",169.7
-111.346667,28.941667,SON,PERICO2,"Perico 2, Son. INIFAP*",141.1
-109.930278,27.598333,SON,PFDSO,"Porfirio DÌaz, Son.",24.0
-109.786944,30.188889,SON,PINOS,"Los Pinos Cesave, Son. INIFAP*",179.8
-114.866944,32.332222,SON,PIVOTE,"Rancho El Pivote, Son. REMAS*",6.7
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",170.7
-109.683333,30.366667,SON,PNACOZARIob,"Observatorio de Pilares de Nacozari, Son. SMN*",235.8
-110.409167,27.631111,SON,POTAMR,"PÛtam, Son. REMAS*",51.5
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",24.0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",70.7
-113.540556,31.301111,SON,PTOPENASCOob,"Observatorio de Puerto PeÒasco, Son. SMN*",10.6
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",43.0
-109.577222,27.210833,SON,PUEBLO,"Pueblo Mayo, Son. REMAS*",26.5
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",136.0
-110.958056,29.905833,SON,QUEROBABI,"Querobabi, Son. REMAS*",91.5
-114.963333,32.310278,SON,QUIROZ,"Rancho Quiroz, Son. REMAS*",13.2
-109.526389,26.809444,SON,REGLA,"La Regla, Son. REMAS*",58.3
-112.905833,30.848056,SON,RIVERA,"La Rivera, Son. REMAS*",28.3
-109.396944,27.846389,SON,ROSARIO,"Rosario Tesopaco, Son. REMAS*",58.7
-109.748333,26.897778,SON,SAHUARALO,"Sahuaral de Otero, Son. REMAS*",35.2
-109.218056,29.050278,SON,SAHUARIPA,"Sahuaripa, Son. REMAS*",55.2
-109.926944,27.616111,SON,SANSALVADOR,"San Salvador Cesave, Son. INIFAP*",22.0
-110.599167,31.194722,SON,SANTACRUZS,"Santa Cruz, Son. REMAS*",118.8
-111.560556,28.843889,SON,SANTAELENAS,"Santa Elena, Son. REMAS*",84.7
-110.656111,28.1175,SON,SANTAMARIA,"Santa MarÌa, Son. REMAS*",9.5
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",146.8
-110.933611,29.552222,SON,SELVA,"Selva, Son. REMAS*",119.1
-109.501111,27.011111,SON,SEMAY,"Semay, Son. REMAS*",41.2
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",87.0
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",14.5
-112.846389,31.865278,SON,SONOYTA,"Sonoyta, Son. SMN*",104.2
-112.669722,31.768333,SON,SONOYTAS,"Sonoyta, Son. REMAS*",38.8
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",118.4
-109.886667,28.418889,SON,SUAQUI,"Suaqui Grande, Son. REMAS*",77.4
-112.348333,30.510278,SON,SURCABORACA,"Sur Caborca, Son. REMAS*",4.2
-109.967778,27.613333,SON,TAJIMAROA,"Tajimaroa, Son. SGT*",13.7
-109.512222,29.522222,SON,TEPACHE,"Tepache, Son. REMAS*",34.1
-109.401389,27.129722,SON,TESIA,"Tesia, Son.  INIFAP*",17.3
-110.213889,27.590556,SON,TORIM,"TÛrim, Son. SGT*",65.5
-109.136667,26.461944,SON,TOTOLIBOQUI,"Totoliboqui, Son. REMAS*",60.1
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",107.3
-110.930278,29.388333,SON,TRACALITA,"Tracalita, Son. REMAS*",155.6
-110.513056,28.372778,SON,TREINTA,"Las Treinta, Son. REMAS*",17.8
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",52.5
-111.133056,29.014722,SON,UNISON,"Universidad de Sonora, Son. SMN*",154.6
-110.311111,29.442222,SON,URES,"Ures, Son. REMAS*",131.5
-109.617778,26.933611,SON,VASCONIA,"La Vasconia, Son. REMAS*",38.6
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",50.4
-109.841944,27.125556,SON,VJZSO,"Villa Ju·rez, Son.",25.0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",125.1
-109.013611,28.331944,SON,YECORAS,"YÈcora, Son. REMAS*",85.7
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",126.8
-93.838333,18.046111,TAB,BLASILLO,"Blasillo, Tab. SGT*",105.1
-93.413611,17.808889,TAB,CARTB,"C·rdenas, Tab.",332.5
-91.229167,17.289722,TAB,CUSUMACINTA,"CaÒÛn Usumacinta, Tab. SMN*",70.2
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",253.1
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",192.1
-92.916667,17.966667,TAB,GABTB,"Gaviotas 2, Tab.",175.1
-92.911389,17.9675,TAB,GAVIOTAS,"Gaviotas Villahermosa, Tab. SGT*",220.0
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",217.0
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",161.7
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",253.1
-92.753333,17.391667,TAB,OXOTB,"Oxolot·n, Tab.",257.7
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",486.0
-93.386111,17.769444,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",256.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",244.2
-92.868611,17.865278,TAB,PUEBLONUEVO,"Pueblo Nuevo, Tab. SGT*",194.5
-92.930556,17.546389,TAB,PUYACATENGO,"Puyacatengo, Tab. SGT*",410.4
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",451.2
-93.291667,17.979167,TAB,SAMTB,"Samaria, Tab.",337.4
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",86.7
-92.7775,17.461111,TAB,TAPIJULAPA,"Tapijulapa, Tab. SGT*",261.4
-92.816667,17.466667,TAB,TAPTB,"Tapijulapa, Tab.",310.3
-92.950833,17.559722,TAB,TEAPA,"Teapa, Tab. SGT*",335.9
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",327.6
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. SecciÛn, Tab. ProtecciÛn Civil*",342.4
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",26.6
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",26.6
-99.145,22.988611,TAMPS,AHLTP,"Ahualulco, Tamps.",20.3
-99.148889,22.987778,TAMPS,AHUALULCOTP,"Ahualulco, Tamps. SGT*",25.8
-97.925556,22.3875,TAMPS,ALTAMIRAob,"Observatorio de Altamira, Tamps. SMN*",10.2
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",19.0
-99.215278,24.103333,TAMPS,BARRETALI,"Barretal 1, Tamps. SGT*",26.6
-99.123333,24.079444,TAMPS,BARRETALII,"Barretal 2, Tamps. SGT*",15.0
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal 1, Tamps.",26.6
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",14.8
-97.876111,22.238333,TAMPS,BTCHAIREL,"Boca Toma Chairel, Tamps. SGT*",70.0
-97.772222,23.051944,TAMPS,BTORDO,"Barra del Tordo, Tamps. SMN*",14.5
-98.687222,25.118056,TAMPS,CANDIDOAG,"C·ndido Aguilar, Tamps. SGT*",31.0
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",27.9
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",38.1
-99.25,26.416667,TAMPS,CMRTP,"Mier, Tamps.",111.8
-97.818333,25.638889,TAMPS,CONTP,"Control, Tamps.",23.3
-98.936389,23.937778,TAMPS,CORONA,"Corona, Tamps. SGT*",5.2
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",5.2
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",4.4
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria (Gerencia), Tamps.",2.6
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",21.0
-98.1575,24.842778,TAMPS,FD2TP,"San Fernando, Tamps. SMN*",34.3
-98.158333,24.843889,TAMPS,FDOTP,"San Fernando, Tamps.",45.7
-99.148889,23.023056,TAMPS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",42.9
-98.405278,22.798611,TAMPS,GONZALEZTP,"Gonz·lez, Tamps. SGT*",11.2
-99.375278,23.4075,TAMPS,JAUMAVE,"Jaumave, Tamps. SMN*",11.6
-99.548333,26.816944,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. SGT*",11.6
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",116.5
-99.116667,22.833333,TAMPS,LSRTP,"La Servilleta, Tamps.",9.6
-97.518056,25.885,TAMPS,MA2TP,"Matamoros, Tamps. SMN*",21.1
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",6.1
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",32.2
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",88.8
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",68.6
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",19.4
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",4.8
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",37.9
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",9.3
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",24.1
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",8.9
-98.901944,24.041389,TAMPS,PADILLA,"Padilla, Tamps. SGT*",20.9
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",20.9
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",9.7
-98.742778,23.725556,TAMPS,PASOMOLINA,"Paso de Molina, Tamps. SGT*",9.8
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",10.0
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",11.2
-98.901667,24.138333,TAMPS,PILTP,"PilÛn, Tamps.",11.3
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",39.1
-98.921389,26.225,TAMPS,PMARTERGOMEZ,"Marte Rodolfo GÛmez, Tamps. SGT*",14.8
-99.554444,24.236667,TAMPS,PPJMENDEZ,"Presa Pedro JosÈ MÈndez, Tamps. SGT*",4.0
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",37.3
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",15.1
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",36.4
-99.004167,22.845278,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",9.1
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",48.3
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",11.5
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",57.1
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",57.1
-99.094444,23.022778,TAMPS,SBNTP,"Sabinas, Tamps.",2.4
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",37.0
-99.274444,24.022778,TAMPS,SENGRACIA,"Santa Engracia, Tamps. SGT*",6.0
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",23.6
-98.210833,23.7675,TAMPS,SLMTP,"Soto la Marina, Tamps.",29.6
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",16.6
-98.158889,24.841944,TAMPS,SNFERNANDO,"San Fernando, Tamps. SGT*",46.3
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",6.0
-97.878889,22.238611,TAMPS,TMPTP,"Tampico, Tamps.",75.1
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",13.4
-99.434722,24.252222,TAMPS,TOMASENO,"El TomaseÒo, Tamps. SGT*",5.6
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",20.3
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",15.1
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",12.0
-99.488611,24.303889,TAMPS,VILLAGRAN,"Villagr·n, Tamps. SMN*",7.4
-99.551111,24.566667,TAMPS,VSMTP,"Victoria-San Marcos, Tamps.",5.9
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",12.0
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",42.1
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",7.2
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",1.0
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",43.0
-98.032222,19.140833,TLAX,MALINCHEII,"La Malinche 2, Tlax. SMN*",6.2
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",76.8
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",10.0
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",57.8
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",29.0
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",58.0
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",49.7
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",10.6
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",3.7
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",278.0
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",20.0
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",118.6
-95.758056,18.789167,VER,ALVARADO2ob,"Alvarado II, Ver. SMN*",86.0
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",414.8
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",53.0
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",41.3
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",301.6
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",86.7
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",77.1
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",25.8
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",100.9
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",16.2
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",195.8
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",31.1
-96.923056,18.89,VER,CORDOBASGT,"CÛrdoba, Ver. SGT*",51.8
-96.395,18.834167,VER,COTAXTLAVER,"Cotaxtla, Ver. SGT*",18.5
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",170.8
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",17.3
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",151.8
-98.39,21.341389,VER,ELCARDON,"El CardÛn, Ver. SGT*",37.9
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",72.3
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",54.0
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",78.2
-96.9975,18.897778,VER,FORVC,"Fortin, Ver.",56.0
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",226.5
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",33.0
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",42.2
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",25.0
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",46.5
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",19.5
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",58.6
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",128.0
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",29.4
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",158.5
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",394.3
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",47.2
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",397.6
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",371.0
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",104.5
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",38.0
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",151.8
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",23.0
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",251.2
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",62.4
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",161.2
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",29.0
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",85.9
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",118.5
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",255.6
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",59.4
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",24.0
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",78.4
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",72.2
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",40.1
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",285.9
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",412.5
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",16.5
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",51.6
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",30.6
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",45.9
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",19.8
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",23.2
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",28.7
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",27.0
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",177.6
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",40.9
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",269.9
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",70.7
-96.427778,19.043333,VER,SOLEDADDOB,"Soledad de Doblado, Ver. SGT*",17.6
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",597.9
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",243.3
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",5.0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",51.8
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",135.1
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",63.0
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",62.1
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",371.0
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",37.6
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",156.4
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",174.9
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",28.7
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",28.8
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",82.2
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",323.0
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",112.7
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0.0
-96.903889,19.511944,VER,XALAPAob,"Observatorio de Xalapa, Ver. SMN*",13.4
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",27.0
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",19.9
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",34.0
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",11.5
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",21.1
-96.915556,19.565833,VER,XREVC,"Xalapa RevoluciÛn, Ver.",16.8
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,24.8
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",1.0
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",96.0
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",34.5
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",38.4
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",58.4
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",101.9
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",37.7
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",118.3
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",78.2
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",108.7
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",63.2
-89.642778,21.048889,YUC,FIYYC,"Fiuady, Yuc.",74.9
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",55.7
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",78.3
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",111.0
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",155.0
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",75.1
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",79.0
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",97.0
-89.65,21.3,YUC,PROGRESOob,"Observatorio de Progreso, Yuc. SMN*",128.9
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",138.8
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",119.2
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",135.7
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",128.4
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",77.6
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",122.8
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",109.8
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",67.9
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",49.9
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",43.4
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",56.5
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",37.8
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",47.0
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",46.5
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",51.1
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",58.4
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",46.0
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",70.7
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",48.0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",61.0
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",43.5
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",87.5
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",88.0
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",39.5
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",60.4
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",40.0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",56.0
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",61.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",68.6
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",24.4
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",45.6
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",31.4
